Date,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU
1999-01-20,1.6588058083898627,0.3020237874216125,-0.8287340248569919,0.7287185735142643,0.5646542388209941,-0.45088643214685753,-0.3611503997531962,0.9077218151116728,-0.41025698567778157
1999-01-21,-0.9445170571518613,-1.5193242724775402,0.8287340248569919,-1.7982571541504733,-3.5533824394390123,-0.8427926709250855,-0.43509858343262486,-2.615667864872817,-0.3603544548007598
1999-01-22,0.47337366501989386,-0.4910998206627326,-0.5517255374754448,-0.6743060999987449,-0.4092376363284522,-1.972450534777881,-1.9817071796054186,-1.7825783952600815,0.6682048775095151
1999-01-25,-0.23640672948803676,-0.24645730281616096,-0.13840832659384184,0.8086294565486263,0.8168073417098576,1.646398729784515,1.9817071796054186,1.7383990263064586,-3.811470259400096
1999-01-26,2.339287957470537,2.3171768454768316,-0.9742596198818454,0.06708400006876225,0.46376894717510275,0.0,-0.29112102074582147,3.942464218668462,1.9499894151769226
1999-01-27,-0.11567381278236866,1.3173843218171388,-1.8349138668196652,-1.2824986377349745,-0.9880928981603088,0.7807456705476667,-0.8049715942735514,-2.1469266004440435,-1.5251348472108184
1999-01-28,1.0362787035546717,1.7689140483577503,-0.5714301263438859,1.4835112184860222,1.8519047767237673,0.12953369686852234,-1.2569571260000245,3.4552381506659735,0.15884979949900568
1999-01-29,0.6849341845574841,0.23350857078470177,0.0,2.1192838769521494,0.0,0.645163528148851,0.5194907232623613,1.4568415828290604,-0.15884979949900568
1999-02-01,0.22727282510022206,-0.4089985251525263,-1.0079278994702623,-1.7184868869640546,0.5717568463203371,0.12853472206639793,0.8109058393739321,0.08261049623055072,-0.21220165739785912
1999-02-02,-1.256441428754984,0.8163310639161203,0.14461318499998654,-1.0723960122683174,-1.4934223568127347,-0.773698250215249,0.07340345470945309,-1.7073077626174715,-1.3365674110935366
1999-02-03,1.5963850989014094,-0.3490404939768599,2.2858138076050416,0.7385034733787155,1.8917159132205263,0.966191091173707,0.07333171468553168,0.7114489100596533,0.5367699415004257
1999-02-04,-0.5672164952466474,-0.46729056993926044,0.5633817718255774,-2.3689738765129587,-0.7409552280725595,0.12812301560485295,2.890374618234892,-3.479349689457356,-1.5102768185756954
1999-02-05,-2.534697908739725,-1.533953381562192,2.7702602549335875,-0.825313919784465,-1.1507606851479668,-0.32061585656331104,1.344209928786766,-2.4476746426554286,0.05433969365693514
1999-02-08,1.620405825472293,-0.17851834553521684,1.3568729206068664,-0.2766252630480359,-0.05788712173222521,0.32061585656331104,-0.493140961995886,1.667436614236939,0.0
1999-02-09,-3.148948225654591,-1.8029334517942086,-1.9048194970694432,-1.3947223096127281,-1.8113261794830304,-1.353549507951568,-1.925184361573118,-3.995205101171484,0.43360498671609626
1999-02-10,0.0,0.7250787053695973,0.2743485945750912,0.8391654990757669,0.2355713692459016,0.38860152529505143,0.21574102564310138,0.722024797348686,-0.7055726226325554
1999-02-11,3.206344039871878,1.671680719450519,-0.8253141756720428,3.959565418783928,2.6699206355240257,1.3483350337287092,-1.010838932076119,4.139736852922393,0.4347832936103302
1999-02-12,-1.7945558852933807,-0.8323472548633415,-2.0935865853588975,-1.4835112184860222,-1.5003166592049144,-0.5756331852576846,-0.5092682973866225,-4.049849206420664,-1.6402773441457352
1999-02-16,1.276860063879992,1.1869575555384149,-0.707717037408484,1.4835112184860222,0.9259325412796837,0.5118373298244272,-0.9527460481096206,-0.45024839683156515,1.8028415615283233
1999-02-17,-0.3466207976486224,-1.0080132787399165,-0.9992945397518493,0.40079698998809477,-1.0422792676094694,0.0,-1.0362787035546717,-2.28216203062388,-0.7063393473954793
1999-02-18,0.11567381278236866,1.0669929324696792,0.2865331473286048,0.9950402267926872,1.2724289664374222,0.0,0.7412932389125437,0.552487593196993,1.783355610844506
1999-02-19,0.5188897058150399,-0.41358995440483604,-0.5738896669018168,0.3294919388548312,0.28694424279525066,0.6361344607017649,0.8091343575636234,0.9140831470661137,-1.0770162634490266
1999-02-22,2.498710177660257,2.1090412657660096,1.0021558461019264,2.8536296139924033,2.0981773394227243,1.510412603367639,1.6709344018893457,3.487166028265465,3.196862332175243
1999-02-23,-0.5060523457052657,-0.17406444777838814,-0.8583743691391366,1.2706551550095924,-0.16849203649194067,-0.0624804768842413,-0.8683122573461155,1.30949055827827,-3.196862332175243
1999-02-24,-1.247889137318836,-0.5824128285988994,-0.4319661144516651,-3.337911432727436,-1.1874609420713167,-0.25031302181184323,-0.29112102074582147,-2.814609719689898,0.9161948955171528
1999-02-25,-1.1481182373956234,-1.1751016535518577,0.5037881661190013,-0.654885866656274,-0.9717138476933229,-2.0253856904497436,0.0,0.2672607381476677,-2.1692824611259987
1999-02-26,0.8623290885922508,0.29507250680578245,-0.6481925233423613,1.8229665249315463,0.2867796631358832,0.31918316277761427,0.0,-3.0716055230447292,0.6012656377722969
1999-03-01,0.057217620717775475,-0.4725348426426468,-1.0167117355444066,0.3863445229816076,-0.17196908795269472,-0.06375518226793275,-1.173033978548954,-0.45977092486291227,-1.4823286059877816
1999-03-02,0.2285715280855971,-0.296472200552822,-1.0271550321829803,0.2567491088368179,-0.057388810757252884,-0.8325376297019016,-0.8888947417246218,-2.709180170835346,-1.5046189122140952
1999-03-03,-0.5150155941715528,0.0,2.188271124950747,-0.9661980116820956,-0.633460223623894,-0.5804595465967122,-0.6718858810312867,1.6901810802603112,0.056125620077374094
1999-03-04,2.1005527731509765,1.3565527992168924,3.5439569858321196,2.2400905910304747,1.7750251319915478,1.921904127045737,0.2991774583668505,1.0189990905750346,1.559051622911678
1999-03-05,2.9886009530279534,1.5116566921165475,1.8627734850305444,2.500138791884554,2.2447631672158685,2.1965112759149807,3.305469932116445,2.278002833181958,1.6982123279729144
1999-03-08,0.4352563998841763,0.46056500525826216,1.4251939268850489,-0.6813255349332525,0.11092624542854423,0.5571045049455492,0.6481925233423613,2.8421095909575644,-1.1472467468759628
1999-03-09,0.271082947511303,0.11481057518318849,-1.0840214552864769,0.8047015018764814,-0.7790801787768142,0.4926118336055829,-0.8651819609054812,-1.056347850956918,-0.27509661155216136
1999-03-10,-0.271082947511303,-1.0960594296382187,5.564349156870341,1.832675899797298,0.8898835142129968,-0.18444517986480058,1.3664273801366367,0.0,-0.33112610805834386
1999-03-11,1.079924102176033,0.9812488544550302,1.4075728234184126,0.4830925516188689,0.6622540760493401,0.12300124552000469,1.0657380742756128,-0.17714796483820905,0.7709288765149758
1999-03-12,0.42872520116197244,0.8578834426872906,-0.3819228066995084,0.18055745991536476,-0.5515733785302235,0.30684283050144145,-0.42492978112957935,-0.8904778342959663,1.0911182264505381
1999-03-15,0.21367529497355875,0.8505863587771945,-0.7682496172016329,0.3002125232292929,0.3313089722960072,-0.24539889615664556,0.2126819518377232,1.5971945566052081,0.27092282972382975
1999-03-16,-0.5350467552831084,0.4507049883001546,-0.5154650588664378,-1.4493002041891856,-0.22075064152105028,-0.6779686985378675,-0.42583456825773247,1.7019830433338878,-0.3795004662028756
1999-03-17,-0.4301081899390713,-1.700721264723315,2.551158765740835,-0.855232476969725,-0.5540180375615211,-0.1857010747213117,-0.28490047760749704,-0.6511852834923726,-0.9277076905323867
1999-03-18,1.7094433359300165,1.700721264723315,1.2515807931830825,2.3045326811589106,1.379332213233564,0.24752487885431051,2.1172279926055637,1.384105141187142,1.4694207887523625
1999-03-19,-1.4941579998199117,-0.6202444468246693,-1.377604754411843,-2.1819039445604815,-0.43931976204207857,0.2469137056920978,-0.2097084167135499,-2.434902901028657,-2.516544012583921
1999-03-22,-1.0810916104215806,-0.05657708778921133,0.6285375814960581,0.24479807381379004,-0.2755581793246531,-0.7425776696849518,0.2795249659857557,0.0,0.33185868923713
1999-03-23,-3.0907537463076284,-2.870461142222114,-1.769957709940062,-3.482947322641916,-2.79816801067998,-2.388548498935661,-2.5443066376031,-2.947958002759421,-3.198035235620411
1999-03-24,-0.7878487572079873,-0.05825808495676377,-0.5115100666770456,-0.2534759530957498,0.453001907174988,-0.2547772078798527,0.07154761564733825,1.9304752145868243,1.3590243141721636
1999-03-25,3.0052345066401642,0.7547205635382692,0.25608208616736405,2.258555091259673,1.6807118316381597,1.0783485401027804,0.3570244315339366,2.329263732251219,-0.3380284908823583
1999-03-26,-0.6600684031352166,-0.3476249155360822,1.2706651269114744,-0.8722747272603026,-0.7808182447811784,0.2520480225334687,-0.7871326214729635,-0.5226492733542809,-1.3064586352079743
1999-03-29,2.399242674322144,1.2687598108597875,2.7398974188114433,2.2278141842529298,1.2242779515677427,1.623006912004099,1.6388055451741046,3.686658393425013,-0.515915260437172
1999-03-30,0.1077006027637939,-0.8633147144702757,-1.8599420236265818,-1.1696012715067816,-0.3324102783838434,-0.0619386826862911,-0.21224782929185615,-0.16849203649194067,-1.6222835506887634
1999-03-31,-1.5184673538317206,-2.221014732565596,-1.513269734887146,-1.183452410810748,-0.5564844633407784,-1.121507082013995,-1.4265577158822484,-1.2728215959953104,-0.2339182353172209
1999-04-01,-0.10934938213713608,0.17714796483820905,-0.1271455988196557,0.2503223429816348,0.0,1.0595300115455064,1.1428695823622714,1.5674966145294622,2.085823012040988
1999-04-05,1.304366319202943,0.5295687574710328,2.3885484989357053,1.9802619930074705,2.207595169919996,2.146663234420787,1.2001641648136552,3.3887540088098245,0.7995473776197581
1999-04-06,0.5385042630887682,-1.1212864602799133,-0.9987598628348415,-0.7380104569435719,0.10911075823343275,-0.5476131725587141,-1.7699662762774349,0.8496915373496616,-0.5132533432175901
1999-04-07,0.8556201931195773,-0.11876485956561211,-1.008835794434093,2.679818334374362,1.890415463915307,0.18287112685437812,1.0657380742756128,-0.2420331960065525,1.3064586352079743
1999-04-08,2.211780525361906,2.2908490796870407,1.008835794434093,1.7868203080579015,1.0114539249883148,0.546615390775429,1.4035316914031704,0.9646377051805377,2.6178114461566704
1999-04-09,0.9331327428884428,0.23201866556967765,1.864566137146273,-0.2364066560035294,0.3172927040577367,0.060551016079557485,-0.48900703606080675,-0.16012813669741277,-0.7172511649662372
1999-04-12,0.822204015201633,1.6662264256593229,0.7361996441069163,1.7595800145068896,2.502737510524655,2.392458608524528,2.8987536873252395,-1.5341439363337983,1.4293811257144906
1999-04-13,-0.5130847582343723,0.34129725962399604,-0.1223241742744019,-0.11635105900467124,-1.0352059321032225,0.7653849551448655,1.2170535620255052,-1.5580470975248062,-1.6511107065792174
1999-04-14,-2.289381986585237,-3.055873414769117,-1.2315426590054024,-1.2888237920389845,-0.9409374178927177,2.146876769483086,4.725288485054557,-2.5105921131076236,-1.453351461616803
1999-04-15,-0.21074823395648146,-2.489755162172713,4.245634597237791,-0.9478740579239364,-2.553330200516468,2.550435774697979,3.774032798284699,0.8438868645864517,1.0084119066626318
1999-04-16,0.3159560290368457,0.4192878260036004,3.0987641715348513,-0.4773277040781121,-0.9745610430513807,0.5580371624131164,1.1049836186584727,-2.7258927972634517,1.1086588056340219
1999-04-19,-2.2329476398088577,-4.274154837727107,1.2017241727501737,0.0,-2.7580347182172726,0.8312599819365385,1.0325097156643093,-4.956766842008076,0.9873914558993668
1999-04-20,1.2820688429061367,1.8541940360912168,-1.6055390753297871,1.307203254542344,1.8837122086444058,-0.6644542718668323,-1.2158203577564919,2.509092199352647,1.0857869972049183
1999-04-21,1.6842503394497665,3.1346749815996944,-1.5142980102563541,1.5231733585033602,2.278991742563319,0.33277900926744763,0.4272132020280761,2.620237239402412,1.7661749434770613
1999-04-22,0.26062677829399306,1.23858852651626,1.745244995122608,1.041068916824761,2.018124785979891,0.05535566152978788,-1.596105093133282,4.508874106624594,-0.3188100261858562
1999-04-23,1.0872422537524518,-0.17600473889363144,-1.276860063879992,-0.3458172274578786,2.2356012947211124,0.7717789135379238,1.4742281737203378,0.20580373594558665,-0.053240461082859625
1999-04-26,-0.6198366952339107,-0.7071331764108013,-2.2446305652266574,-1.512539982293859,-0.15436072012766644,-0.10989012094855255,-0.9804000096620857,2.5173883153924326,-0.5339040979420062
1999-04-27,0.2587386650381607,0.11820332345551243,3.1169897780702005,1.7432205121221234,0.102933616911427,0.4935573495973067,1.9512814223581643,-2.5173883153924326,0.5871445590248658
1999-04-28,-0.3624193378822138,-1.4876799214443182,3.247216430983224,-0.577697804002586,-2.7113235408560588,1.250356055940216,5.177626952372005,-1.324522675002049,-0.42666728615969873
1999-04-29,-2.3086020034182475,-0.7824295107528911,2.981998977567768,0.3470172741743216,-1.1696039763191557,0.37746068002864064,0.7426553194727958,-1.0471299867295336,1.4327587652433582
1999-04-30,-0.3189795368100157,-1.3382194840698247,-1.700994476927642,-1.395370989741762,-0.751479650248621,-1.1911348193348381,-1.2024262443357525,-0.8032171697264445,-1.3259211552101746
1999-05-03,2.419897145744354,2.300343562492868,2.4598057059768585,1.1641570942372503,1.9210836265677766,1.9418085857101808,2.2780028331820024,0.8453135711058213,1.4838639084391758
1999-05-04,-1.1500388120316174,-0.8413511168830823,0.1079330919675936,-3.1748731976890987,-1.9210836265677766,0.42643987864576793,-0.6212885023070491,-1.5267472130788384,-0.8452242061268045
1999-05-05,-0.8447779911932685,0.960968356026104,-1.4670122933175378,0.5955986503719313,0.8583743691391366,0.0,1.182772290739953,2.0305266160745905,0.7926000513636566
1999-05-06,-2.2521059076863637,-1.3237257066696095,-0.27405453727218365,-1.6766853821977623,0.42643987864576793,0.21253993123133696,0.836365151869467,-2.544666566116449,-2.1277398447284934
1999-05-07,2.2521059076863637,0.8443958494416481,0.6019236615714352,1.913933332979667,-0.3196593025627692,1.8928009885518904,0.22185254408220167,1.7036187152567717,1.2289826777472257
1999-05-10,-0.10610080570945257,-1.5738823670714552,-1.1522827832693316,-0.35608780223892467,-0.21367529497351434,-1.3634191275803786,-0.5555569467838861,0.8410478508596775,-0.2658933716511047
1999-05-11,1.9969134393929444,0.4261802493185307,0.33057881344995543,1.1820464926075136,1.5915455305899773,1.6754318612047125,-0.16727753932466172,1.4962872676712369,0.3720504872687158
1999-05-12,0.6224086483001656,1.4475524173785725,-1.8878961597469157,1.400264527496864,0.9429090288851416,-0.9913986757651649,-2.5432213526572767,1.960847138837618,0.2648943412792537
1999-05-13,-0.5184044787587716,0.4778981616350819,0.5032228546777873,0.9227282170656714,-0.627617122923585,-1.0013258894972843,-0.4014987799727976,-0.28357321007908,1.3140857305344866
1999-05-14,-1.9948168032248859,-1.804017655773471,-0.7276898400601972,-3.1489514349311243,-1.7999427176610183,-1.2793351459909452,-0.28776294700887384,-2.67230701407537,-1.8977900979995965
1999-05-17,-2.035421099177359,0.6652579721027507,-0.39402683623412926,-1.913933332979667,-0.6430890330290318,-0.2148228538289665,-0.11534025841561935,1.4067257211435535,2.0543191064346544
1999-05-18,0.6472514505617699,-1.3349712819309634,-2.339628580140918,0.24125455307633104,-1.0810916104215806,-1.298719552681149,-2.4533939067513,0.8998015719560826,-2.2141125877213508
1999-05-19,-1.189846379161441,1.395230397945424,1.3761685072681829,0.7202909695305237,1.1885607233981244,1.5135424065101155,1.0002953261698089,0.32520353863771945,2.057583579286293
1999-05-20,0.8667443210168102,0.24067400305649578,1.13251493570532,-1.3245267492690616,1.333708753153795,0.26788122100263045,-1.1778699192612763,-1.3072081567353067,-0.2090957241047242
1999-05-21,-0.6493529310548585,-0.3009331190709563,1.5642777070453473,-0.2427184883002642,-1.1191163961261186,-1.184082725632285,-0.05925202505339122,-1.1579947430959248,-0.9463792423554995
1999-05-24,-2.195477864696871,-2.626105110940369,-2.4124522807618565,-2.2113916113823517,-2.3862303587385725,-0.8700435524729322,-0.41580825080638206,-2.186798663658074,0.9986877916916104
1999-05-25,-1.0039125028328488,-0.9950330853168321,-0.39830048828219944,-2.643329623531532,-0.9928377197334637,-0.3282278657918969,-0.9569451016150587,-2.1053409197832273,0.10454784015530016
1999-05-26,1.114838748261393,0.0,2.810752769044056,3.2007813322398437,0.11080333543618259,-0.7148779413667317,-0.966191091173707,2.062814871938423,0.5211059212752112
1999-05-27,-2.0157457424979874,-0.5012541823544048,-3.039063370500905,-2.438389039531108,-1.113597254048626,-1.6694878572169891,-2.3328252490907975,-0.7257235693568287,-1.7300498013884447
1999-05-28,1.4041298489143816,1.4962872676712369,1.0233176280029177,1.569892850518384,0.7252472514088559,1.0050335853501569,-2.0075956572689346,1.2771565679487562,0.21130487218088412
1999-06-01,0.6116158935836058,0.37059955943172795,-0.5672164952466474,-1.4433859066081745,0.27754666720358756,0.055540129169973085,4.218987983119549,-2.267476825160797,-0.052790818755266145
1999-06-02,-0.22197567383126504,-1.5533086460345569,1.1312337828727426,-0.634112542826859,-0.3331485591003158,1.3237920840635908,-0.12158056208897428,1.075973367373706,0.0
1999-06-03,2.3065272930995917,0.934877485156127,0.3368897066104992,-0.06363584030242286,0.775627157135883,1.0357138099947427,0.30368209703430793,-0.6872879287762146,-0.9549144179853641
1999-06-04,0.7571696530893846,3.4149659852118486,1.5573173462969603,1.8291286950397279,2.399242674322144,1.0250966485048973,1.8624675810836155,2.9307682665453694,1.4815085785140791
1999-06-07,0.26904088900372436,-0.8428707335055741,1.1522827832693316,1.8576332564090414,-0.8658062743114758,0.9615458699442136,0.2971842834444516,1.7839095760248114,0.8368249670516636
1999-06-08,-1.5160007800565367,-1.4003272962622493,-1.5947613813048989,-1.7951598424284398,-0.8185584586439365,-0.9078834055493701,-1.2541293850595103,-2.3295562603522058,0.0
1999-06-09,-0.9868500480298525,-0.5533367945655954,0.22148403295529917,-0.2501564017663771,0.054779513832192706,0.10723861617525365,-0.966191091173707,1.5037877364540542,0.7782203527485709
1999-06-10,-1.442866221277761,-1.8668868271029648,0.5515733785302235,-1.8963852056522512,-0.8248603271500343,-1.1859977290749946,1.6847570572611659,-1.5037877364540542,-0.8303108930196146
1999-06-11,-0.5043508456410883,-1.0101095986503772,0.7671270496651506,0.19126313710691178,-1.1663559048612715,-0.16282228834616497,-0.8990097936675934,-1.355952978563213,-0.6797475404969333
1999-06-14,0.11229647446238111,0.3167566791647314,0.8695706967553729,-0.5108566227006506,0.5571045049455492,1.1879189368510623,2.3796481054358942,-0.4703878675473394,2.7427396042955188
1999-06-15,-0.6756782462879585,0.25268491019092565,1.2369139315810518,0.5108566227006506,1.1049836186584727,0.321543685397474,0.8779615888196091,0.8961015798792271,0.10204081882538851
1999-06-16,2.675744916954903,0.7542461903631281,-1.0206976311315064,2.5779499628165503,1.9587133275305035,1.3815310060963704,0.40710273275599285,4.038009570789036,0.9642235243224384
1999-06-17,-0.4962721862688202,0.8107309763496051,0.1079330919675936,1.9059877352731736,0.48374187317699047,0.7884403524148986,0.3476248909505042,1.0955678660975465,-0.8622867226532271
1999-06-18,0.6062227196105052,-0.4357305368955622,-0.324149392417139,-0.12188146170997172,-0.48374187317699047,0.6263068489562151,-0.05786069209716693,0.8838948667204249,-0.2550433371593108
1999-06-21,1.7429635135283839,-1.129246629817171,-2.354331380566821,0.6079089946361194,-0.48609331469058326,-1.361990671527069,-2.4605810802200256,2.4887715507778907,-0.7690310887328966
1999-06-22,-0.6500564603093562,0.5662173038779361,-1.0582176959516687,-1.096898181677286,-0.16255760827008636,-0.47581374464167325,-1.3134517180646732,-2.129417999764893,-0.36092443666042584
1999-06-23,-1.423121992794929,-1.072227238712209,0.7808182447811784,-0.9852292796424855,0.2166848085090045,0.31746058407722266,0.4796172263493048,0.75442089003257,-0.31039859375909806
1999-06-24,-0.22075064152105028,-0.31756139738865485,-1.6807118316381153,-1.6219985038793627,-1.8569621526547397,-1.0621448765234298,-2.2989518224698635,-2.078412146226105,-1.0940394228548644
1999-06-25,-0.3320423637302561,-0.06363347335307523,-0.7941051372812868,0.25125633058209473,0.11019284861566447,-0.5890244607075878,0.610130019617694,0.12108982307035276,-0.5252112576733747
1999-06-28,1.921559036038678,0.06363347335307523,-0.628386960420313,2.294675881898156,1.0953012019196962,0.16098742409034195,1.8680941520837546,1.6403648470278753,1.0476784525467853
1999-06-29,1.6716418865676541,1.7654935238720526,1.3659858574188277,0.3060936448553875,0.9756174945364737,0.5347606326595145,-0.5988041406918221,1.261846395921129,0.05209054027104365
1999-06-30,1.906837436551534,2.3472356185142207,1.4590605763074915,2.0569335777426367,1.2861913642407963,1.7446913603720748,-0.06008543488906781,1.5166536097429795,2.1129423423529303
1999-07-01,0.5232874316658531,0.729930248161148,0.7769183946613634,1.072081089762733,0.3189795368100157,0.052397171751561444,0.9569451016150587,1.1130416193032566,-0.3576055842628545
1999-07-02,0.5205633827265022,0.36297680505787966,0.33112610805834386,0.0,0.0,0.47034317176359863,2.003602676042071,1.2893618137010066,0.051170225679353365
1999-07-06,0.8273056493199427,-0.06040471340416076,1.8559483451442205,0.8259586903685889,-0.21253993123133696,0.104220957844392,-0.46783711061006983,-0.5667878388828651,-0.3073772719683454
1999-07-07,-0.9312017625618729,-0.42385773417463746,-0.2707893290222252,-0.3531447387393527,0.6362693787828722,-0.731838080767977,-0.5878911699776168,1.1678414890971212,0.91931183083509
1999-07-08,-0.8350779217420001,-0.7919627138063046,0.6486509229606696,-0.3544051634632339,-0.21164029063776013,0.36658852261051145,-0.7100621549576136,1.339305733643803,-0.8167477257005729
1999-07-09,0.0,0.4881034705914278,-0.05388724985140314,0.1182776286793974,0.42283361095210026,0.10449321744938622,1.590615043434429,1.0659906125348062,0.0
1999-07-12,-0.630916919326463,-0.18275972190240353,1.0190421950735828,-0.8308694951204565,0.21074823395648146,-0.8916922444873521,-0.6449815192309138,0.14614544069968538,-0.4108890988056668
1999-07-13,-0.7411362669642152,0.3651860418770969,-0.9651549452221797,-1.0784957016282792,-0.21074823395648146,-0.3694910511415461,-0.058833652404821635,-0.43907864174896893,-0.4642836189887145
1999-07-14,0.21231430480779245,-0.30422901469240315,0.16151400397999005,0.24067391601496624,0.21074823395648146,0.5274273829971587,-0.5311385603139929,1.239082908456579,0.6185586732710746
1999-07-15,1.3168544924582637,1.0909199100353373,0.910307618022399,0.8974010094555229,0.472565857121543,0.6815229524470556,-1.5504186535965303,0.721764230381039,1.529861556186285
1999-07-16,0.5739581412252281,-0.1809955245239525,-0.6417134320633178,0.5346038544328469,0.05236973149282953,0.1566171032744812,0.8974108400560787,0.8949406428441442,1.1572517258274129
1999-07-19,-0.20833340868544603,-0.8490044932831342,-0.3762368157607998,-0.7134391564327824,-0.41972779353400824,0.104275296205536,-0.9575177185114025,-1.2190900352612388,-0.9550271877506233
1999-07-20,-2.6414636654595203,-0.8562743449887833,-2.6741086135806835,-1.2609011379371982,-0.4214969359312093,-0.104275296205536,-0.18056712460117197,-4.237141454998028,0.4535216538095632
1999-07-21,-0.9682700716417525,0.4290536768868147,1.1001211061973493,-1.1546743731353892,-0.2114165692335579,-0.10438414308979738,-0.24125464053841306,0.8619127745088662,0.6015055361709098
1999-07-22,-1.3057856917456867,-1.1070223754246822,-1.488033905895625,0.12217009321990879,-1.6000341346440905,-0.3662049606514728,0.48192864359490883,-3.145986184215399,-0.1500436379886949
1999-07-23,-0.7696574551989244,-0.7448824012990851,0.49847113047323255,-1.1049786239772708,-0.8639362590707744,-0.5254872838358793,0.0,0.26917916657116514,-0.6527704590830741
1999-07-26,0.5503591216978965,0.9302392662313697,-1.8963200707756034,0.36968143041571366,0.1084010946258207,-0.740352403356459,-1.2700429046680561,-2.2918074343836636,0.15101325988515768
1999-07-27,0.5473467414172095,0.30816665374078234,0.0,1.3439461634863648,1.8250640761197534,1.3182368589438997,1.3901630392314512,2.4452994061920474,0.6018072325562951
1999-07-28,-0.3280484079161816,-0.927363678532922,1.453351461616803,-1.2210159426225164,-0.7474674416705795,-0.5778844555874407,0.5387694410174948,0.9160369398664159,-0.20020026706730754
1999-07-29,-1.5452846123348074,-1.5019055783715096,-0.612296794994549,-1.4851752611683366,-1.7297728590879302,-2.0224212462625957,-1.8680941520837546,-1.6858636824416795,-1.6671200409360765
1999-07-30,-1.909097846482899,-0.5690815231754964,2.099524491408511,-2.269967474704515,-0.6564574996506423,-1.1898463791614855,0.06081617902209402,-1.0487569421266052,0.20356239861403225
1999-08-02,-0.7396834566260058,0.0,-2.2112563389881323,-0.5115002866396434,-0.6607953560032076,0.271665475419125,0.3034829488280266,-0.19542707020998584,1.5136514094471032
1999-08-03,-1.2643845715504032,0.7580579573677415,1.2774334860382819,-1.2903497408943476,-0.4429686091588003,0.05424464467158607,-0.06061703081581271,-0.3920036380073544,-0.653110669784196
1999-08-04,-2.0450681072972987,-1.8419066293132946,1.3702665063104025,-1.3071978854739097,-1.453351461616803,-0.7621158281072571,2.3967592495048873,-1.2250696583512077,-1.5236455242090052
